Unnamed: 0;type;subtype;bedroomCount;bathroomCount;province;locality;postCode;habitableSurface;buildingCondition;buildingConstructionYear;facedeCount;floodZoneType;heatingType;kitchenType;hasLivingRoom;toiletCount;hasTerrace;epcScore;price
282;APARTMENT;APARTMENT;1.0;1.0;Brussels;ETTERBEEK;1040;70.0;;1959.0;;;;;TRUE;1.0;;G;225000.0
294;APARTMENT;APARTMENT;2.0;1.0;Brussels;Laeken;1020;92.0;GOOD;1970.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;;1.0;TRUE;D;239000.0
296;HOUSE;HOUSE;1.0;1.0;Brussels;LAKEN;1020;100.0;GOOD;1968.0;4.0;NON_FLOOD_ZONE;FUELOIL;;TRUE;2.0;;G;425000.0
298;APARTMENT;LOFT;2.0;2.0;Brussels;Bruxelles;1020;221.0;AS_NEW;2004.0;2.0;NON_FLOOD_ZONE;GAS;USA_HYPER_EQUIPPED;TRUE;2.0;TRUE;E;599000.0
299;APARTMENT;GROUND_FLOOR;1.0;1.0;Brussels;Bruxelles;1020;59.0;GOOD;1910.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;1.0;;F;165000.0
300;APARTMENT;APARTMENT;1.0;1.0;Brussels;Bruxelles;1020;52.0;GOOD;1910.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;1.0;;D;165000.0
301;APARTMENT;DUPLEX;2.0;1.0;Brussels;Bruxelles;1020;89.0;GOOD;1910.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;1.0;;G;255000.0
302;APARTMENT;GROUND_FLOOR;1.0;1.0;Brussels;Bruxelles;1020;71.0;AS_NEW;1950.0;3.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;TRUE;1.0;TRUE;G;241000.0
304;APARTMENT;GROUND_FLOOR;3.0;1.0;Brussels;Laeken;1020;107.0;GOOD;2012.0;2.0;NON_FLOOD_ZONE;ELECTRIC;INSTALLED;;1.0;TRUE;G;319000.0
305;APARTMENT;DUPLEX;2.0;2.0;Brussels;Laeken;1020;125.0;TO_BE_DONE_UP;1980.0;3.0;;ELECTRIC;INSTALLED;TRUE;2.0;TRUE;G;299000.0
306;APARTMENT;APARTMENT;2.0;1.0;Brussels;Laeken;1020;96.0;GOOD;1950.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;1.0;TRUE;G;249000.0
307;APARTMENT;DUPLEX;3.0;2.0;Brussels;Laeken;1020;140.0;TO_BE_DONE_UP;1979.0;3.0;NON_FLOOD_ZONE;ELECTRIC;INSTALLED;TRUE;1.0;TRUE;G;299000.0
308;APARTMENT;APARTMENT;2.0;1.0;Brussels;LAEKEN (BRU.);1020;82.0;GOOD;1953.0;2.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;TRUE;1.0;TRUE;E;225000.0
309;HOUSE;APARTMENT_BLOCK;5.0;5.0;Brussels;Bruxelles;1020;430.0;GOOD;1911.0;2.0;;GAS;SEMI_EQUIPPED;;5.0;TRUE;G;898000.0
310;HOUSE;HOUSE;4.0;1.0;Brussels;Bruxelles;1020;372.0;TO_BE_DONE_UP;1899.0;2.0;;GAS;NOT_INSTALLED;TRUE;1.0;TRUE;F;630000.0
311;HOUSE;EXCEPTIONAL_PROPERTY;5.0;2.0;Brussels;Laeken;1020;200.0;TO_BE_DONE_UP;1928.0;2.0;NON_FLOOD_ZONE;FUELOIL;INSTALLED;;2.0;;G;679000.0
312;HOUSE;VILLA;4.0;2.0;Brussels;Bruxelles;1020;190.0;JUST_RENOVATED;2011.0;4.0;NON_FLOOD_ZONE;GAS;USA_HYPER_EQUIPPED;TRUE;2.0;TRUE;E;795000.0
314;HOUSE;HOUSE;3.0;1.0;Brussels;Laeken;1020;190.0;TO_RENOVATE;1950.0;2.0;NON_FLOOD_ZONE;GAS;NOT_INSTALLED;;2.0;;G;340000.0
315;APARTMENT;APARTMENT;3.0;1.0;Brussels;Bruxelles;1020;118.0;GOOD;1975.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;TRUE;E;295000.0
316;APARTMENT;APARTMENT;3.0;1.0;Brussels;Laeken;1020;110.0;TO_BE_DONE_UP;1974.0;3.0;;GAS;SEMI_EQUIPPED;TRUE;1.0;TRUE;D;285000.0
318;HOUSE;APARTMENT_BLOCK;3.0;3.0;Brussels;Laeken;1020;220.0;TO_RENOVATE;1949.0;2.0;NON_FLOOD_ZONE;GAS;;TRUE;4.0;;E;539000.0
319;APARTMENT;GROUND_FLOOR;2.0;1.0;Brussels;Bruxelles;1020;105.0;AS_NEW;1965.0;2.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;TRUE;1.0;;G;269000.0
321;HOUSE;APARTMENT_BLOCK;7.0;4.0;Brussels;Brussel;1020;220.0;GOOD;1918.0;2.0;POSSIBLE_FLOOD_ZONE;GAS;SEMI_EQUIPPED;TRUE;4.0;TRUE;E;570000.0
322;HOUSE;HOUSE;6.0;2.0;Brussels;Laeken;1020;200.0;GOOD;1962.0;2.0;NON_FLOOD_ZONE;;INSTALLED;;2.0;TRUE;D;575000.0
323;APARTMENT;APARTMENT;2.0;1.0;Brussels;LAEKEN;1020;101.0;GOOD;1930.0;2.0;;GAS;NOT_INSTALLED;TRUE;1.0;TRUE;G;265000.0
327;APARTMENT;APARTMENT;2.0;1.0;Brussels;Laeken;1020;82.0;GOOD;1953.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;TRUE;D;285000.0
328;HOUSE;HOUSE;4.0;1.0;Brussels;Laeken;1020;217.0;GOOD;1940.0;2.0;NON_FLOOD_ZONE;FUELOIL;INSTALLED;TRUE;2.0;TRUE;F;379000.0
329;APARTMENT;APARTMENT;1.0;1.0;Brussels;Bruxelles;1020;75.0;AS_NEW;1956.0;3.0;NON_FLOOD_ZONE;;HYPER_EQUIPPED;TRUE;1.0;TRUE;G;237000.0
330;APARTMENT;APARTMENT;2.0;1.0;Brussels;Laeken;1020;110.0;TO_BE_DONE_UP;1966.0;2.0;;FUELOIL;INSTALLED;TRUE;1.0;TRUE;D;239000.0
331;APARTMENT;PENTHOUSE;2.0;1.0;Brussels;Bruxelles;1020;85.0;AS_NEW;1974.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;1.0;TRUE;C;275000.0
333;HOUSE;VILLA;5.0;2.0;Brussels;Laeken;1020;225.0;GOOD;1987.0;4.0;NON_FLOOD_ZONE;;INSTALLED;;3.0;TRUE;E;790000.0
334;APARTMENT;APARTMENT;3.0;1.0;Brussels;Laeken;1020;100.0;TO_RENOVATE;1964.0;2.0;NON_FLOOD_ZONE;GAS;NOT_INSTALLED;;1.0;TRUE;C;220000.0
336;APARTMENT;APARTMENT;1.0;1.0;Brussels;Laeken;1020;60.0;GOOD;1960.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;TRUE;G;195000.0
338;APARTMENT;APARTMENT;2.0;1.0;Brussels;Laeken;1020;73.0;GOOD;1970.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;1.0;TRUE;B;225000.0
339;APARTMENT;APARTMENT;2.0;1.0;Brussels;Laeken;1020;97.0;TO_BE_DONE_UP;1970.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;;1.0;TRUE;E;225000.0
340;APARTMENT;DUPLEX;3.0;1.0;Brussels;Laeken;1020;90.0;TO_BE_DONE_UP;1924.0;2.0;NON_FLOOD_ZONE;GAS;NOT_INSTALLED;;2.0;;G;225000.0
341;APARTMENT;LOFT;2.0;1.0;Brussels;Bruxelles;1020;190.0;GOOD;1924.0;4.0;;GAS;USA_HYPER_EQUIPPED;TRUE;2.0;TRUE;E;599000.0
342;APARTMENT;APARTMENT;1.0;1.0;Brussels;Bruxelles;1020;60.0;TO_RENOVATE;1970.0;2.0;NON_FLOOD_ZONE;FUELOIL;INSTALLED;TRUE;1.0;;G;159000.0
345;APARTMENT;PENTHOUSE;2.0;2.0;Brussels;Brussel;1020;118.0;;2010.0;;NON_FLOOD_ZONE;;;TRUE;1.0;TRUE;D;449000.0
346;HOUSE;TOWN_HOUSE;5.0;1.0;Brussels;Bruxelles;1020;273.0;TO_BE_DONE_UP;1987.0;2.0;;GAS;SEMI_EQUIPPED;TRUE;3.0;TRUE;C;555000.0
347;HOUSE;HOUSE;6.0;2.0;Brussels;Laeken;1020;240.0;GOOD;2002.0;3.0;NON_FLOOD_ZONE;GAS;INSTALLED;;2.0;TRUE;D;679000.0
349;APARTMENT;APARTMENT;2.0;1.0;Brussels;Laeken;1020;74.0;AS_NEW;1958.0;2.0;;FUELOIL;HYPER_EQUIPPED;TRUE;1.0;;G;205000.0
351;HOUSE;APARTMENT_BLOCK;6.0;3.0;Brussels;Laeken;1020;300.0;TO_BE_DONE_UP;1899.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;4.0;TRUE;G;665000.0
352;APARTMENT;APARTMENT;1.0;1.0;Brussels;Laeken;1020;65.0;TO_BE_DONE_UP;1969.0;;;GAS;INSTALLED;TRUE;1.0;TRUE;D;165000.0
356;APARTMENT;APARTMENT;1.0;1.0;Brussels;Bruxelles;1020;65.0;TO_BE_DONE_UP;1924.0;2.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;TRUE;1.0;;E;199000.0
358;APARTMENT;APARTMENT;2.0;1.0;Brussels;Laeken;1020;80.0;GOOD;1970.0;2.0;;FUELOIL;INSTALLED;TRUE;1.0;TRUE;E;259000.0
360;APARTMENT;DUPLEX;1.0;1.0;Brussels;Laeken;1020;91.0;AS_NEW;1940.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;TRUE;E;265000.0
361;HOUSE;EXCEPTIONAL_PROPERTY;4.0;2.0;Brussels;Bruxelles;1020;330.0;TO_BE_DONE_UP;1861.0;4.0;;GAS;INSTALLED;TRUE;3.0;TRUE;G;899000.0
363;APARTMENT;DUPLEX;3.0;1.0;Brussels;Bruxelles;1020;120.0;TO_RENOVATE;1930.0;2.0;NON_FLOOD_ZONE;;SEMI_EQUIPPED;TRUE;1.0;TRUE;G;275000.0
364;APARTMENT;GROUND_FLOOR;2.0;1.0;Brussels;Bruxelles;1020;75.0;GOOD;1924.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;1.0;TRUE;;220000.0
365;HOUSE;MIXED_USE_BUILDING;4.0;2.0;Brussels;Laeken;1020;130.0;TO_BE_DONE_UP;1940.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;2.0;;;370000.0
366;HOUSE;HOUSE;4.0;2.0;Brussels;Laeken;1020;130.0;TO_BE_DONE_UP;1940.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;2.0;;;370000.0
367;HOUSE;HOUSE;6.0;2.0;Brussels;Bruxelles;1020;190.0;TO_RENOVATE;1908.0;2.0;NON_FLOOD_ZONE;;NOT_INSTALLED;TRUE;2.0;TRUE;G;365000.0
368;HOUSE;APARTMENT_BLOCK;3.0;3.0;Brussels;Bruxelles;1020;175.0;TO_RENOVATE;1930.0;2.0;;;;TRUE;3.0;TRUE;G;399000.0
371;APARTMENT;APARTMENT;2.0;1.0;Brussels;Laeken;1020;82.0;TO_RENOVATE;1957.0;2.0;NON_FLOOD_ZONE;GAS;NOT_INSTALLED;TRUE;1.0;TRUE;F;200000.0
372;APARTMENT;APARTMENT;3.0;2.0;Brussels;BRUXELLES;1020;139.0;AS_NEW;2023.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;2.0;TRUE;B;410000.0
375;HOUSE;HOUSE;4.0;2.0;Brussels;LAEKEN (BRU.);1020;260.0;TO_RENOVATE;1912.0;2.0;;GAS;INSTALLED;;4.0;TRUE;D;545000.0
376;APARTMENT;GROUND_FLOOR;3.0;1.0;Brussels;Laeken;1020;105.0;TO_BE_DONE_UP;1973.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;TRUE;G;229000.0
379;APARTMENT;APARTMENT;2.0;1.0;Brussels;Laeken;1020;80.0;GOOD;1966.0;2.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;TRUE;1.0;TRUE;E;219000.0
380;APARTMENT;APARTMENT;2.0;1.0;Brussels;LAEKEN;1020;105.0;GOOD;1930.0;2.0;;GAS;NOT_INSTALLED;TRUE;1.0;TRUE;E;245000.0
383;APARTMENT;APARTMENT;3.0;2.0;Brussels;Bruxelles;1020;130.0;JUST_RENOVATED;1956.0;;;GAS;HYPER_EQUIPPED;TRUE;3.0;TRUE;D;335000.0
386;APARTMENT;APARTMENT;2.0;1.0;Brussels;Laeken;1020;85.0;TO_BE_DONE_UP;1960.0;2.0;;GAS;SEMI_EQUIPPED;TRUE;1.0;TRUE;F;269000.0
387;APARTMENT;TRIPLEX;4.0;1.0;Brussels;Laeken;1020;201.0;AS_NEW;1972.0;2.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;TRUE;2.0;TRUE;D;429000.0
389;APARTMENT;APARTMENT;3.0;1.0;Brussels;Laeken;1020;102.0;AS_NEW;1964.0;2.0;;GAS;HYPER_EQUIPPED;TRUE;1.0;TRUE;D;285000.0
391;APARTMENT;APARTMENT;2.0;1.0;Brussels;Bruxelles;1020;75.0;TO_BE_DONE_UP;1969.0;2.0;NON_FLOOD_ZONE;GAS;NOT_INSTALLED;TRUE;1.0;TRUE;C;185000.0
393;APARTMENT;APARTMENT;2.0;1.0;Brussels;Bruxelles;1020;102.0;AS_NEW;2023.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;2.0;TRUE;B;325000.0
394;APARTMENT;APARTMENT;2.0;1.0;Brussels;BRUXELLES;1020;102.0;AS_NEW;2023.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;2.0;TRUE;B;325000.0
395;APARTMENT;APARTMENT;2.0;1.0;Brussels;Bruxelles;1020;114.0;AS_NEW;2023.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;2.0;TRUE;B;340000.0
396;APARTMENT;APARTMENT;2.0;1.0;Brussels;Bruxelles;1020;114.0;AS_NEW;2023.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;2.0;TRUE;B;347000.0
397;APARTMENT;APARTMENT;2.0;1.0;Brussels;BRUXELLES;1020;96.0;AS_NEW;2023.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;2.0;TRUE;A;350000.0
398;APARTMENT;APARTMENT;3.0;2.0;Brussels;BRUXELLES;1020;133.0;AS_NEW;2023.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;2.0;TRUE;A;399000.0
399;APARTMENT;APARTMENT;3.0;2.0;Brussels;BRUXELLES;1020;143.0;AS_NEW;2023.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;2.0;TRUE;A;440000.0
400;HOUSE;APARTMENT_BLOCK;4.0;2.0;Brussels;Bruxelles;1020;225.0;JUST_RENOVATED;1961.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;2.0;TRUE;F;565000.0
401;APARTMENT;APARTMENT;2.0;1.0;Brussels;Bruxelles;1020;81.0;TO_RENOVATE;1940.0;2.0;NON_FLOOD_ZONE;;NOT_INSTALLED;;1.0;TRUE;G;210000.0
402;APARTMENT;DUPLEX;3.0;1.0;Brussels;Bruxelles;1020;105.0;TO_BE_DONE_UP;1950.0;2.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;TRUE;2.0;;G;199000.0
403;HOUSE;MIXED_USE_BUILDING;6.0;3.0;Brussels;Bruxelles;1020;300.0;TO_RENOVATE;1930.0;2.0;NON_FLOOD_ZONE;;NOT_INSTALLED;;3.0;;G;410000.0
404;APARTMENT;APARTMENT;1.0;1.0;Brussels;Bruxelles;1020;51.0;TO_BE_DONE_UP;1969.0;;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;;1.0;TRUE;D;165000.0
405;APARTMENT;GROUND_FLOOR;1.0;1.0;Brussels;Laeken;1020;65.0;TO_RENOVATE;1994.0;2.0;;;SEMI_EQUIPPED;TRUE;1.0;TRUE;D;195000.0
406;HOUSE;HOUSE;3.0;1.0;Brussels;Brussel;1020;205.0;GOOD;1918.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;2.0;TRUE;E;425000.0
412;APARTMENT;TRIPLEX;2.0;1.0;Brussels;Laeken;1020;160.0;AS_NEW;2024.0;2.0;;GAS;HYPER_EQUIPPED;TRUE;2.0;TRUE;;520000.0
413;APARTMENT;PENTHOUSE;2.0;1.0;Brussels;Laeken;1020;105.0;GOOD;1999.0;2.0;;GAS;HYPER_EQUIPPED;;1.0;TRUE;D;275000.0
417;APARTMENT;APARTMENT;1.0;1.0;Brussels;Bruxelles;1020;65.0;GOOD;1950.0;2.0;;GAS;SEMI_EQUIPPED;TRUE;1.0;TRUE;C;165000.0
419;APARTMENT;APARTMENT;3.0;2.0;Brussels;Bruxelles;1020;139.0;AS_NEW;2023.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;2.0;TRUE;;410000.0
423;HOUSE;APARTMENT_BLOCK;6.0;4.0;Brussels;Bruxelles;1020;280.0;AS_NEW;1936.0;2.0;;GAS;INSTALLED;TRUE;4.0;TRUE;E;820000.0
424;HOUSE;TOWN_HOUSE;6.0;1.0;Brussels;Laeken;1020;390.0;;1937.0;2.0;;GAS;INSTALLED;TRUE;2.0;TRUE;D;650000.0
429;HOUSE;APARTMENT_BLOCK;3.0;2.0;Brussels;Bruxelles  2;1020;396.0;;1931.0;2.0;;ELECTRIC;INSTALLED;TRUE;5.0;TRUE;G;1150000.0
431;APARTMENT;APARTMENT;1.0;1.0;Brussels;Brussels;1020;75.0;AS_NEW;1956.0;;;GAS;;TRUE;1.0;TRUE;G;245000.0
433;APARTMENT;APARTMENT;2.0;1.0;Brussels;LAKEN (BRU.);1020;72.0;GOOD;1936.0;2.0;;GAS;INSTALLED;TRUE;1.0;;D;239000.0
435;APARTMENT;APARTMENT;2.0;1.0;Brussels;Laeken;1020;80.0;;1970.0;2.0;;GAS;SEMI_EQUIPPED;TRUE;1.0;TRUE;D;195000.0
441;APARTMENT;APARTMENT;2.0;1.0;Brussels;Laeken;1020;90.0;;1984.0;2.0;;GAS;INSTALLED;TRUE;1.0;TRUE;B;209000.0
442;APARTMENT;APARTMENT;3.0;1.0;Brussels;LAEKEN;1020;98.0;;1970.0;3.0;;GAS;SEMI_EQUIPPED;TRUE;2.0;TRUE;D;245000.0
446;APARTMENT;APARTMENT;1.0;1.0;Brussels;LAEKEN;1020;65.0;;1970.0;3.0;;GAS;SEMI_EQUIPPED;TRUE;1.0;TRUE;E;179000.0
449;APARTMENT;APARTMENT;2.0;1.0;Brussels;Laeken;1020;62.0;TO_RENOVATE;1928.0;2.0;;;;TRUE;1.0;;G;140000.0
452;APARTMENT;APARTMENT;2.0;1.0;Brussels;Bruxelles;1020;95.0;GOOD;1936.0;2.0;NON_FLOOD_ZONE;;HYPER_EQUIPPED;TRUE;1.0;TRUE;G;249000.0
455;APARTMENT;APARTMENT;2.0;1.0;Brussels;BRUSSEL;1020;102.0;GOOD;1993.0;2.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;TRUE;1.0;TRUE;;325000.0
457;APARTMENT;APARTMENT;2.0;1.0;Brussels;Bruxelles;1020;100.0;AS_NEW;1968.0;;;FUELOIL;INSTALLED;TRUE;1.0;;D;299000.0
458;HOUSE;HOUSE;7.0;2.0;Brussels;Brussel;1020;301.0;GOOD;1930.0;3.0;;GAS;HYPER_EQUIPPED;TRUE;3.0;TRUE;G;650000.0
459;APARTMENT;APARTMENT;1.0;1.0;Brussels;BRUSSEL;1020;82.0;GOOD;1930.0;2.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;;1.0;TRUE;F;219000.0
460;APARTMENT;APARTMENT;3.0;1.0;Brussels;LAKEN;1020;100.0;GOOD;1969.0;2.0;NON_FLOOD_ZONE;GAS;SEMI_EQUIPPED;TRUE;2.0;TRUE;F;279000.0
461;HOUSE;HOUSE;4.0;1.0;Brussels;Laeken;1020;245.0;GOOD;1954.0;3.0;NON_FLOOD_ZONE;FUELOIL;HYPER_EQUIPPED;TRUE;2.0;TRUE;F;685000.0
462;APARTMENT;DUPLEX;3.0;2.0;Brussels;Laeken;1020;154.0;GOOD;2016.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;2.0;TRUE;C;449000.0
463;APARTMENT;LOFT;1.0;1.0;Brussels;Bruxelles;1020;97.0;GOOD;2009.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;;1.0;TRUE;C;345000.0
464;APARTMENT;APARTMENT;2.0;1.0;Brussels;Bruxelles;1020;88.0;GOOD;1970.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;TRUE;F;215000.0
466;APARTMENT;APARTMENT;1.0;1.0;Brussels;Laeken;1020;96.0;TO_RENOVATE;1900.0;2.0;NON_FLOOD_ZONE;;SEMI_EQUIPPED;TRUE;1.0;TRUE;;215000.0
467;HOUSE;HOUSE;3.0;2.0;Brussels;Brussel;1020;187.0;TO_RENOVATE;1920.0;2.0;;GAS;;;2.0;TRUE;F;340000.0
468;APARTMENT;APARTMENT;2.0;1.0;Brussels;Laeken;1020;95.0;;2010.0;2.0;;GAS;INSTALLED;TRUE;1.0;TRUE;;340000.0
469;APARTMENT;APARTMENT;3.0;1.0;Brussels;LAEKEN;1020;160.0;GOOD;1979.0;4.0;;ELECTRIC;INSTALLED;TRUE;3.0;TRUE;G;485000.0
470;APARTMENT;APARTMENT;4.0;1.0;Brussels;LAEKEN;1020;160.0;GOOD;1979.0;4.0;;ELECTRIC;INSTALLED;TRUE;3.0;TRUE;G;485000.0
471;APARTMENT;APARTMENT;2.0;1.0;Brussels;Laeken;1020;75.0;;1975.0;1.0;;GAS;INSTALLED;TRUE;1.0;TRUE;D;235000.0
472;APARTMENT;APARTMENT;3.0;1.0;Brussels;Bruxelles;1020;115.0;GOOD;1950.0;2.0;;GAS;SEMI_EQUIPPED;TRUE;1.0;TRUE;D;269000.0
473;APARTMENT;APARTMENT;2.0;1.0;Brussels;Bruxelles;1020;84.0;AS_NEW;1980.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;1.0;TRUE;;285000.0
475;APARTMENT;APARTMENT;1.0;1.0;Brussels;Laeken;1020;76.0;TO_RENOVATE;1900.0;2.0;NON_FLOOD_ZONE;;SEMI_EQUIPPED;TRUE;1.0;TRUE;;250000.0
478;APARTMENT;APARTMENT;2.0;1.0;Brussels;Laeken;1020;79.0;GOOD;1976.0;2.0;;;NOT_INSTALLED;TRUE;1.0;TRUE;G;239000.0
479;APARTMENT;APARTMENT;2.0;1.0;Brussels;Laeken;1020;85.0;TO_RENOVATE;1935.0;2.0;;GAS;NOT_INSTALLED;TRUE;1.0;TRUE;G;179000.0
482;APARTMENT;APARTMENT;2.0;1.0;Brussels;Laeken;1020;85.0;;1970.0;3.0;;GAS;INSTALLED;TRUE;1.0;TRUE;G;239000.0
484;APARTMENT;APARTMENT;3.0;1.0;Brussels;Laeken;1020;145.0;TO_RENOVATE;1900.0;2.0;NON_FLOOD_ZONE;;SEMI_EQUIPPED;TRUE;1.0;;;289000.0
485;APARTMENT;TRIPLEX;4.0;1.0;Brussels;Bruxelles;1020;155.0;GOOD;1955.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;TRUE;E;345000.0
486;HOUSE;APARTMENT_BLOCK;6.0;3.0;Brussels;Bruxelles;1020;250.0;GOOD;1961.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;3.0;;D;645000.0
488;HOUSE;HOUSE;5.0;3.0;Brussels;Laeken;1020;240.0;AS_NEW;1996.0;3.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;3.0;TRUE;D;749000.0
489;APARTMENT;APARTMENT;1.0;1.0;Brussels;BRUXELLES;1020;80.0;;1980.0;2.0;;;INSTALLED;TRUE;1.0;TRUE;G;259000.0
490;APARTMENT;APARTMENT;3.0;1.0;Brussels;Laeken;1020;95.0;;1970.0;2.0;;FUELOIL;INSTALLED;TRUE;1.0;TRUE;F;279000.0
496;HOUSE;TOWN_HOUSE;5.0;2.0;Brussels;Laeken;1020;220.0;TO_BE_DONE_UP;1918.0;2.0;NON_FLOOD_ZONE;GAS;HYPER_EQUIPPED;TRUE;3.0;TRUE;G;395000.0
497;APARTMENT;APARTMENT;2.0;1.0;Brussels;LAEKEN (BRU.);1020;120.0;;2017.0;4.0;;GAS;SEMI_EQUIPPED;TRUE;2.0;TRUE;B;399000.0
499;APARTMENT;APARTMENT;2.0;1.0;Brussels;Laeken;1020;75.0;;1968.0;4.0;;GAS;INSTALLED;TRUE;1.0;TRUE;E;219000.0
502;APARTMENT;APARTMENT;2.0;1.0;Brussels;Laeken;1020;75.0;;1968.0;4.0;;GAS;INSTALLED;TRUE;1.0;TRUE;E;219000.0
503;APARTMENT;APARTMENT;2.0;1.0;Brussels;Bruxelles;1020;70.0;GOOD;1961.0;2.0;;GAS;;TRUE;1.0;;F;235000.0
505;APARTMENT;APARTMENT;2.0;1.0;Brussels;BRUXELLES;1020;80.0;;1973.0;4.0;;GAS;SEMI_EQUIPPED;TRUE;1.0;TRUE;D;249000.0
507;HOUSE;HOUSE;6.0;1.0;Brussels;Laeken;1020;140.0;;1960.0;2.0;;GAS;INSTALLED;TRUE;2.0;TRUE;G;449900.0
508;HOUSE;HOUSE;6.0;1.0;Brussels;Laeken;1020;140.0;;1960.0;2.0;;GAS;INSTALLED;TRUE;2.0;TRUE;G;449900.0
509;APARTMENT;APARTMENT;1.0;1.0;Brussels;Laeken;1020;75.0;;1960.0;2.0;;GAS;INSTALLED;TRUE;1.0;TRUE;G;199900.0
510;APARTMENT;APARTMENT;1.0;1.0;Brussels;Laeken;1020;75.0;;1960.0;2.0;;GAS;INSTALLED;TRUE;1.0;TRUE;G;199900.0
513;HOUSE;HOUSE;4.0;2.0;Brussels;Laeken;1020;121.0;GOOD;1930.0;;;GAS;;TRUE;2.0;;G;429000.0
515;APARTMENT;DUPLEX;4.0;1.0;Brussels;Bruxelles;1020;173.0;TO_RENOVATE;1932.0;2.0;;FUELOIL;;TRUE;1.0;TRUE;G;249000.0
517;APARTMENT;APARTMENT;2.0;1.0;Brussels;Laeken;1020;86.0;GOOD;1930.0;2.0;NON_FLOOD_ZONE;GAS;INSTALLED;TRUE;1.0;TRUE;E;199000.0
518;APARTMENT;APARTMENT;3.0;1.0;Brussels;Laeken;1020;105.0;GOOD;1970.0;3.0;NON_FLOOD_ZONE;GAS;;TRUE;1.0;TRUE;F;249000.0
519;APARTMENT;GROUND_FLOOR;1.0;1.0;Brussels;Bruxelles2;1020;98.0;;2010.0;2.0;;GAS;INSTALLED;TRUE;1.0;TRUE;D;319900.0
521;APARTMENT;FLAT_STUDIO;1.0;1.0;Brussels;Bruxelles;1020;38.0;TO_RENOVATE;1913.0;2.0;NON_FLOOD_ZONE;GAS;NOT_INSTALLED;TRUE;1.0;;G;119000.0
525;HOUSE;APARTMENT_BLOCK;2.0;1.0;Brussels;Laeken;1020;215.0;;1939.0;2.0;;GAS;INSTALLED;TRUE;3.0;TRUE;D;685000.0
